network_id,predio_code,predio_name,organization_id,region,estado
L_688487793034284271,220320,220320,635570497412661757,Sin asignar,activo
L_688487793034284272,222631,222631,635570497412661757,Sin asignar,activo
L_688487793034284273,222336,222336,635570497412661757,Sin asignar,activo
L_688487793034284274,221945,221945,635570497412661757,Sin asignar,activo
L_688487793034284275,221608,221608,635570497412661757,Sin asignar,activo
L_688487793034284276,222159,222159,635570497412661757,Sin asignar,activo
L_688487793034284277,221950,221950,635570497412661757,Sin asignar,activo
L_688487793034284278,613646,613646,688487793034264579,Sin asignar,activo
L_688487793034284279,900624,900624,635570497412661778,Sin asignar,activo
L_688487793034284280,608471,608471,688487793034264579,Sin asignar,activo
L_688487793034284281,220425,220425,635570497412661757,Sin asignar,activo
L_688487793034284282,610435,610435,688487793034264579,Sin asignar,activo
L_688487793034284283,608600,608600,688487793034264579,Sin asignar,activo
L_688487793034284284,220923,220923,635570497412661757,Sin asignar,activo
L_688487793034284285,608305,608305,688487793034264579,Sin asignar,activo
L_688487793034284286,607951,607951,688487793034264579,Sin asignar,activo
L_688487793034284288,222068,222068,635570497412661757,Sin asignar,activo
L_688487793034284290,221380,221380,635570497412661757,Sin asignar,activo
L_688487793034284291,607950,607950,688487793034264579,Sin asignar,activo
L_688487793034284292,608622,608622,688487793034264579,Sin asignar,activo
L_688487793034284293,220924,220924,635570497412661757,Sin asignar,activo
L_688487793034284294,608291,608291,688487793034264579,Sin asignar,activo
L_688487793034284295,901176,901176,635570497412661778,Sin asignar,activo
L_688487793034284296,610423,610423,688487793034264579,Sin asignar,activo
L_688487793034284297,220818,220818,635570497412661757,Sin asignar,activo
L_688487793034284299,608303,608303,688487793034264579,Sin asignar,activo
L_688487793034284300,221658,221658,635570497412661757,Sin asignar,activo
L_688487793034284301,222292,222292,635570497412661757,Sin asignar,activo
L_688487793034284302,222285,222285,635570497412661757,Sin asignar,activo
L_688487793034284303,221371,221371,635570497412661757,Sin asignar,activo
L_688487793034284304,221372,221372,635570497412661757,Sin asignar,activo
L_688487793034284305,221607,221607,635570497412661757,Sin asignar,activo
L_688487793034284306,222446,222446,635570497412661757,Sin asignar,activo
L_688487793034284307,221448,221448,635570497412661757,Sin asignar,activo
L_688487793034284308,222642,222642,635570497412661757,Sin asignar,activo
L_688487793034284309,221446,221446,635570497412661757,Sin asignar,activo
L_688487793034284310,221786,221786,635570497412661757,Sin asignar,activo
L_688487793034284311,221863,221863,635570497412661757,Sin asignar,activo
L_688487793034284312,222634,222634,635570497412661757,Sin asignar,activo
L_688487793034284313,222633,222633,635570497412661757,Sin asignar,activo
L_688487793034284314,221948,221948,635570497412661757,Sin asignar,activo
L_688487793034284315,221315,221315,635570497412661757,Sin asignar,activo
L_688487793034284316,221952,221952,635570497412661757,Sin asignar,activo
L_688487793034284317,221362,221362,635570497412661757,Sin asignar,activo
L_688487793034284318,221363,221363,635570497412661757,Sin asignar,activo
L_688487793034284319,221107,221107,635570497412661757,Sin asignar,activo
L_688487793034284320,612765,612765,688487793034264579,Sin asignar,activo
L_688487793034284321,220426,220426,635570497412661757,Sin asignar,activo
L_688487793034284322,900184,900184,635570497412661778,Sin asignar,activo
L_688487793034284323,611537,611537,688487793034264579,Sin asignar,activo
L_688487793034284324,609875,609875,688487793034264579,Sin asignar,activo
L_688487793034284325,615372,615372,688487793034264579,Sin asignar,activo
L_688487793034284326,222814,222814,635570497412661757,Sin asignar,activo
L_688487793034284327,614461,614461,688487793034264579,Sin asignar,activo
L_688487793034284328,613557,613557,688487793034264579,Sin asignar,activo
L_688487793034284329,614221,614221,688487793034264579,Sin asignar,activo
L_688487793034284330,615531,615531,688487793034264579,Sin asignar,activo
L_688487793034284331,222109,222109,635570497412661757,Sin asignar,activo
L_688487793034284332,221783,221783,635570497412661757,Sin asignar,activo
L_688487793034284333,615530,615530,688487793034264579,Sin asignar,activo
L_688487793034284334,221806,221806,635570497412661757,Sin asignar,activo
L_688487793034284335,222075,222075,635570497412661757,Sin asignar,activo
L_688487793034284336,221630,221630,635570497412661757,Sin asignar,activo
L_688487793034284337,222164,222164,635570497412661757,Sin asignar,activo
L_688487793034284338,222380,222380,635570497412661757,Sin asignar,activo
L_688487793034284339,221433,221433,635570497412661757,Sin asignar,activo
L_688487793034284340,221307,221307,635570497412661757,Sin asignar,activo
L_688487793034284341,221570,221570,635570497412661757,Sin asignar,activo
L_688487793034284342,221603,221603,635570497412661757,Sin asignar,activo
L_688487793034284343,221317,221317,635570497412661757,Sin asignar,activo
L_688487793034284344,221712,221712,635570497412661757,Sin asignar,activo
L_688487793034284345,700791,700791,635570497412661772,Sin asignar,activo
L_688487793034284346,612412,612412,688487793034264579,Sin asignar,activo
L_688487793034284347,901558,901558,635570497412661778,Sin asignar,activo
L_688487793034284348,608839,608839,688487793034264579,Sin asignar,activo
L_688487793034284349,611098,611098,688487793034264579,Sin asignar,activo
L_688487793034284350,222069,222069,635570497412661757,Sin asignar,activo
L_688487793034284351,607842,607842,688487793034264579,Sin asignar,activo
L_688487793034284352,611541,611541,688487793034264579,Sin asignar,activo
L_688487793034284353,611964,611964,688487793034264579,Sin asignar,activo
L_688487793034284354,700707,700707,635570497412661772,Sin asignar,activo
L_688487793034284355,900513,900513,635570497412661778,Sin asignar,activo
L_688487793034284356,608316,608316,688487793034264579,Sin asignar,activo
L_688487793034284357,900019,900019,635570497412661778,Sin asignar,activo
L_688487793034284358,700733,700733,635570497412661772,Sin asignar,activo
L_688487793034284359,220647,220647,635570497412661757,Sin asignar,activo
L_688487793034284360,612377,612377,688487793034264579,Sin asignar,activo
L_688487793034284361,221072,221072,635570497412661757,Sin asignar,activo
L_688487793034284362,220817,220817,635570497412661757,Sin asignar,activo
L_688487793034284363,614755,614755,688487793034264579,Sin asignar,activo
L_688487793034284364,222596,222596,635570497412661757,Sin asignar,activo
L_688487793034284365,222417,222417,635570497412661757,Sin asignar,activo
L_688487793034284366,700482,700482,635570497412661772,Sin asignar,activo
L_688487793034284367,220658,220658,635570497412661757,Sin asignar,activo
L_688487793034284368,700155,700155,635570497412661772,Sin asignar,activo
L_688487793034284369,221963,221963,635570497412661757,Sin asignar,activo
L_688487793034284370,222018,222018,635570497412661757,Sin asignar,activo
L_688487793034284371,222026,222026,635570497412661757,Sin asignar,activo
L_688487793034284372,222003,222003,635570497412661757,Sin asignar,activo
L_688487793034284373,221424,221424,635570497412661757,Sin asignar,activo
L_688487793034284374,222004,222004,635570497412661757,Sin asignar,activo
L_688487793034284375,611235,611235,688487793034264579,Sin asignar,activo
L_688487793034284376,611114,611114,688487793034264579,Sin asignar,activo
L_688487793034284377,221856,221856,635570497412661757,Sin asignar,activo
L_688487793034284378,900105,900105,635570497412661778,Sin asignar,activo
L_688487793034284379,611759,611759,688487793034264579,Sin asignar,activo
L_688487793034284380,612215,612215,688487793034264579,Sin asignar,activo
L_688487793034284381,609913,609913,688487793034264579,Sin asignar,activo
L_688487793034284382,612371,612371,688487793034264579,Sin asignar,activo
L_688487793034284383,610955,610955,688487793034264579,Sin asignar,activo
L_688487793034284384,611760,611760,688487793034264579,Sin asignar,activo
L_688487793034284385,611751,611751,688487793034264579,Sin asignar,activo
L_688487793034284386,611232,611232,688487793034264579,Sin asignar,activo
L_688487793034284387,614158,614158,688487793034264579,Sin asignar,activo
L_688487793034284388,612378,612378,688487793034264579,Sin asignar,activo
L_688487793034284389,221053,221053,635570497412661757,Sin asignar,activo
L_688487793034284390,610998,610998,688487793034264579,Sin asignar,activo
L_688487793034284391,614181,614181,688487793034264579,Sin asignar,activo
L_688487793034284392,611750,611750,688487793034264579,Sin asignar,activo
L_688487793034284393,611205,611205,688487793034264579,Sin asignar,activo
L_688487793034284394,611100,611100,688487793034264579,Sin asignar,activo
L_688487793034284395,220351,220351,635570497412661757,Sin asignar,activo
L_688487793034284396,220357,220357,635570497412661757,Sin asignar,activo
L_688487793034284397,222437,222437,635570497412661757,Sin asignar,activo
L_688487793034284398,222435,222435,635570497412661757,Sin asignar,activo
L_688487793034284399,222620,222620,635570497412661757,Sin asignar,activo
L_688487793034284400,221031,221031,635570497412661757,Sin asignar,activo
L_688487793034284401,221954,221954,635570497412661757,Sin asignar,activo
L_688487793034284402,612458,612458,688487793034264579,Sin asignar,activo
L_688487793034284403,612910,612910,688487793034264579,Sin asignar,activo
L_688487793034284404,612399,612399,688487793034264579,Sin asignar,activo
L_688487793034284405,613759,613759,688487793034264579,Sin asignar,activo
L_688487793034284406,611126,611126,688487793034264579,Sin asignar,activo
L_688487793034284407,611188,611188,688487793034264579,Sin asignar,activo
L_688487793034284408,900670,900670,635570497412661778,Sin asignar,activo
L_688487793034284409,611710,611710,688487793034264579,Sin asignar,activo
L_688487793034284410,610958,610958,688487793034264579,Sin asignar,activo
L_688487793034284411,221074,221074,635570497412661757,Sin asignar,activo
L_688487793034284412,700683,700683,635570497412661772,Sin asignar,activo
L_688487793034284413,611115,611115,688487793034264579,Sin asignar,activo
L_688487793034284414,615346,615346,688487793034264579,Sin asignar,activo
L_688487793034284415,614900,614900,688487793034264579,Sin asignar,activo
L_688487793034284416,610139,610139,688487793034264579,Sin asignar,activo
L_688487793034284417,611467,611467,688487793034264579,Sin asignar,activo
L_688487793034284418,611515,611515,688487793034264579,Sin asignar,activo
L_688487793034284419,610907,610907,688487793034264579,Sin asignar,activo
L_688487793034284420,610950,610950,688487793034264579,Sin asignar,activo
L_688487793034284421,615614,615614,688487793034264579,Sin asignar,activo
L_688487793034284422,610999,610999,688487793034264579,Sin asignar,activo
L_688487793034284423,612406,612406,688487793034264579,Sin asignar,activo
L_688487793034284424,611513,611513,688487793034264579,Sin asignar,activo
L_688487793034284425,615544,615544,688487793034264579,Sin asignar,activo
L_688487793034284426,611206,611206,688487793034264579,Sin asignar,activo
L_688487793034284427,221196,221196,635570497412661757,Sin asignar,activo
L_688487793034284428,613260,613260,688487793034264579,Sin asignar,activo
L_688487793034284430,221709,221709,635570497412661757,Sin asignar,activo
L_688487793034284431,222009,222009,635570497412661757,Sin asignar,activo
L_688487793034284432,222010,222010,635570497412661757,Sin asignar,activo
L_688487793034284433,222385,222385,635570497412661757,Sin asignar,activo
L_688487793034284434,222452,222452,635570497412661757,Sin asignar,activo
L_688487793034284435,222447,222447,635570497412661757,Sin asignar,activo
L_688487793034284436,221170,221170,635570497412661757,Sin asignar,activo
L_688487793034284437,222179,222179,635570497412661757,Sin asignar,activo
L_688487793034284438,222577,222577,635570497412661757,Sin asignar,activo
L_688487793034284439,900776,900776,635570497412661778,Sin asignar,activo
L_688487793034284440,612332,612332,688487793034264579,Sin asignar,activo
L_688487793034284441,612007,612007,688487793034264579,Sin asignar,activo
L_688487793034284442,901444,901444,635570497412661778,Sin asignar,activo
L_688487793034284443,700591,700591,635570497412661772,Sin asignar,activo
L_688487793034284444,611113,611113,688487793034264579,Sin asignar,activo
L_688487793034284445,220645,220645,635570497412661757,Sin asignar,activo
L_688487793034284446,612459,612459,688487793034264579,Sin asignar,activo
L_688487793034284447,608518,608518,688487793034264579,Sin asignar,activo
L_688487793034284448,611996,611996,688487793034264579,Sin asignar,activo
L_688487793034284449,901390,901390,635570497412661778,Sin asignar,activo
L_688487793034284450,220642,220642,635570497412661757,Sin asignar,activo
L_688487793034284451,143191,143191,635570497412661760,Sin asignar,activo
L_688487793034284452,700717,700717,635570497412661772,Sin asignar,activo
L_688487793034284453,612376,612376,688487793034264579,Sin asignar,activo
L_688487793034284454,613193,613193,688487793034264579,Sin asignar,activo
L_688487793034284455,613866,613866,688487793034264579,Sin asignar,activo
L_688487793034284456,613882,613882,688487793034264579,Sin asignar,activo
L_688487793034284457,611219,611219,688487793034264579,Sin asignar,activo
L_688487793034284458,700416,700416,635570497412661772,Sin asignar,activo
L_688487793034284459,220358,220358,635570497412661757,Sin asignar,activo
L_688487793034284460,220646,220646,635570497412661757,Sin asignar,activo
L_688487793034284461,613208,613208,688487793034264579,Sin asignar,activo
L_688487793034284462,614063,614063,688487793034264579,Sin asignar,activo
L_688487793034284463,222014,222014,635570497412661757,Sin asignar,activo
L_688487793034284464,612524,612524,688487793034264579,Sin asignar,activo
L_688487793034284465,700627,700627,635570497412661772,Sin asignar,activo
L_688487793034284466,700615,700615,635570497412661772,Sin asignar,activo
L_688487793034284467,900889,900889,635570497412661778,Sin asignar,activo
L_688487793034284468,614146,614146,688487793034264579,Sin asignar,activo
L_688487793034284469,220644,220644,635570497412661757,Sin asignar,activo
L_688487793034284470,222185,222185,635570497412661757,Sin asignar,activo
L_688487793034284471,222598,222598,635570497412661757,Sin asignar,activo
L_688487793034284472,222579,222579,635570497412661757,Sin asignar,activo
L_688487793034284473,222160,222160,635570497412661757,Sin asignar,activo
L_688487793034284474,221165,221165,635570497412661757,Sin asignar,activo
L_688487793034284475,222709,222709,635570497412661757,Sin asignar,activo
L_688487793034284476,901104,901104,635570497412661778,Sin asignar,activo
L_688487793034284477,611004,611004,688487793034264579,Sin asignar,activo
L_688487793034284478,611861,611861,688487793034264579,Sin asignar,activo
L_688487793034284479,611725,611725,688487793034264579,Sin asignar,activo
L_688487793034284480,614066,614066,688487793034264579,Sin asignar,activo
L_688487793034284481,221817,221817,635570497412661757,Sin asignar,activo
L_688487793034284482,611860,611860,688487793034264579,Sin asignar,activo
L_688487793034284483,611929,611929,688487793034264579,Sin asignar,activo
L_688487793034284484,609734,609734,688487793034264579,Sin asignar,activo
L_688487793034284485,613522,613522,688487793034264579,Sin asignar,activo
L_688487793034284486,611076,611076,688487793034264579,Sin asignar,activo
L_688487793034284487,607130,607130,688487793034264579,Sin asignar,activo
L_688487793034284488,611859,611859,688487793034264579,Sin asignar,activo
L_688487793034284489,614222,614222,688487793034264579,Sin asignar,activo
L_688487793034284490,614090,614090,688487793034264579,Sin asignar,activo
L_688487793034284491,611726,611726,688487793034264579,Sin asignar,activo
L_688487793034284492,614672,614672,688487793034264579,Sin asignar,activo
L_688487793034284493,613850,613850,688487793034264579,Sin asignar,activo
L_688487793034284494,610953,610953,688487793034264579,Sin asignar,activo
L_688487793034284495,222813,222813,635570497412661757,Sin asignar,activo
L_688487793034284496,221869,221869,635570497412661757,Sin asignar,activo
L_688487793034284497,609828,609828,688487793034264579,Sin asignar,activo
L_688487793034284498,608250,608250,688487793034264579,Sin asignar,activo
L_688487793034284499,700157,700157,635570497412661772,Sin asignar,activo
L_688487793034284500,221123,221123,635570497412661757,Sin asignar,activo
L_688487793034284501,221567,221567,635570497412661757,Sin asignar,activo
L_688487793034284502,221071,221071,635570497412661757,Sin asignar,activo
L_688487793034284503,222401,222401,635570497412661757,Sin asignar,activo
L_688487793034284504,613323,613323,688487793034264579,Sin asignar,activo
L_688487793034284505,608487,608487,688487793034264579,Sin asignar,activo
L_688487793034284506,222585,222585,635570497412661757,Sin asignar,activo
L_688487793034284507,222015,222015,635570497412661757,Sin asignar,activo
L_688487793034284508,222016,222016,635570497412661757,Sin asignar,activo
L_688487793034284509,609758,609758,688487793034264579,Sin asignar,activo
L_688487793034284510,220347,220347,635570497412661757,Sin asignar,activo
L_688487793034284511,220348,220348,635570497412661757,Sin asignar,activo
L_688487793034284512,613356,613356,688487793034264579,Sin asignar,activo
L_688487793034284513,610951,610951,688487793034264579,Sin asignar,activo
L_688487793034284514,611375,611375,688487793034264579,Sin asignar,activo
L_688487793034284515,614070,614070,688487793034264579,Sin asignar,activo
L_688487793034284516,613990,613990,688487793034264579,Sin asignar,activo
L_688487793034284517,220343,220343,635570497412661757,Sin asignar,activo
L_688487793034284518,615122,615122,688487793034264579,Sin asignar,activo
L_688487793034284519,220341,220341,635570497412661757,Sin asignar,activo
L_688487793034284520,611538,611538,688487793034264579,Sin asignar,activo
L_688487793034284521,220346,220346,635570497412661757,Sin asignar,activo
L_688487793034284523,220782,220782,635570497412661757,Sin asignar,activo
L_688487793034284524,613426,613426,688487793034264579,Sin asignar,activo
L_688487793034284525,610901,610901,688487793034264579,Sin asignar,activo
L_688487793034284526,220344,220344,635570497412661757,Sin asignar,activo
L_688487793034284527,612266,612266,688487793034264579,Sin asignar,activo
L_688487793034284528,611201,611201,688487793034264579,Sin asignar,activo
L_688487793034284529,608659,608659,688487793034264579,Sin asignar,activo
L_688487793034284530,613978,613978,688487793034264579,Sin asignar,activo
L_688487793034284532,901589,901589,635570497412661778,Sin asignar,activo
L_688487793034284533,700522,700522,635570497412661772,Sin asignar,activo
L_688487793034284534,612477,612477,688487793034264579,Sin asignar,activo
L_688487793034284535,222070,222070,635570497412661757,Sin asignar,activo
L_688487793034284536,222418,222418,635570497412661757,Sin asignar,activo
L_688487793034284537,615105,615105,688487793034264579,Sin asignar,activo
L_688487793034284538,611443,611443,688487793034264579,Sin asignar,activo
L_688487793034284539,222508,222508,635570497412661757,Sin asignar,activo
L_688487793034284540,222501,222501,635570497412661757,Sin asignar,activo
L_688487793034284541,222502,222502,635570497412661757,Sin asignar,activo
L_688487793034284542,222510,222510,635570497412661757,Sin asignar,activo
L_688487793034284543,222511,222511,635570497412661757,Sin asignar,activo
L_688487793034284544,615121,615121,688487793034264579,Sin asignar,activo
L_688487793034284545,608073,608073,688487793034264579,Sin asignar,activo
L_688487793034284546,221979,221979,635570497412661757,Sin asignar,activo
L_688487793034284547,613902,613902,688487793034264579,Sin asignar,activo
L_688487793034284548,614009,614009,688487793034264579,Sin asignar,activo
L_688487793034284549,612794,612794,688487793034264579,Sin asignar,activo
L_688487793034284550,610681,610681,688487793034264579,Sin asignar,activo
L_688487793034284551,222710,222710,635570497412661757,Sin asignar,activo
L_688487793034284552,613669,613669,688487793034264579,Sin asignar,activo
L_688487793034284553,615588,615588,688487793034264579,Sin asignar,activo
L_688487793034284554,612476,612476,688487793034264579,Sin asignar,activo
L_688487793034284555,222498,222498,635570497412661757,Sin asignar,activo
L_688487793034284556,222499,222499,635570497412661757,Sin asignar,activo
L_688487793034284557,608056,608056,688487793034264579,Sin asignar,activo
L_688487793034284558,222494,222494,635570497412661757,Sin asignar,activo
L_688487793034284559,607776,607776,688487793034264579,Sin asignar,activo
L_688487793034284560,612214,612214,688487793034264579,Sin asignar,activo
L_688487793034284561,222496,222496,635570497412661757,Sin asignar,activo
L_688487793034284562,608664,608664,688487793034264579,Sin asignar,activo
L_688487793034284563,607507,607507,688487793034264579,Sin asignar,activo
L_688487793034284564,222497,222497,635570497412661757,Sin asignar,activo
L_688487793034284565,222007,222007,635570497412661757,Sin asignar,activo
L_688487793034284566,613704,613704,688487793034264579,Sin asignar,activo
L_688487793034284567,222396,222396,635570497412661757,Sin asignar,activo
L_688487793034284568,612917,612917,688487793034264579,Sin asignar,activo
L_688487793034284569,615506,615506,688487793034264579,Sin asignar,activo
L_688487793034284570,614356,614356,688487793034264579,Sin asignar,activo
L_688487793034284571,222181,222181,635570497412661757,Sin asignar,activo
L_688487793034284572,221488,221488,635570497412661757,Sin asignar,activo
L_688487793034284573,222021,222021,635570497412661757,Sin asignar,activo
L_688487793034284574,221130,221130,635570497412661757,Sin asignar,activo
L_688487793034284575,222022,222022,635570497412661757,Sin asignar,activo
L_688487793034284578,221490,221490,635570497412661757,Sin asignar,activo
L_688487793034284579,221174,221174,635570497412661757,Sin asignar,activo
L_688487793034284580,222881,222881,635570497412661757,Sin asignar,activo
L_688487793034284581,613862,613862,688487793034264579,Sin asignar,activo
L_688487793034284582,700714,700714,635570497412661772,Sin asignar,activo
L_688487793034284583,612721,612721,688487793034264579,Sin asignar,activo
L_688487793034284584,615146,615146,688487793034264579,Sin asignar,activo
L_688487793034284585,607299,607299,688487793034264579,Sin asignar,activo
L_688487793034284586,221778,221778,635570497412661757,Sin asignar,activo
L_688487793034284587,611353,611353,688487793034264579,Sin asignar,activo
L_688487793034284588,221369,221369,635570497412661757,Sin asignar,activo
L_688487793034284589,221736,221736,635570497412661757,Sin asignar,activo
L_688487793034284590,700715,700715,635570497412661772,Sin asignar,activo
L_688487793034284591,607788,607788,688487793034264579,Sin asignar,activo
L_688487793034284592,221070,221070,635570497412661757,Sin asignar,activo
L_688487793034284593,222492,222492,635570497412661757,Sin asignar,activo
L_688487793034284594,222500,222500,635570497412661757,Sin asignar,activo
L_688487793034284595,222513,222513,635570497412661757,Sin asignar,activo
L_688487793034284596,222507,222507,635570497412661757,Sin asignar,activo
L_688487793034284597,614864,614864,688487793034264579,Sin asignar,activo
L_688487793034284598,611357,611357,688487793034264579,Sin asignar,activo
L_688487793034284599,614100,614100,688487793034264579,Sin asignar,activo
L_688487793034284600,612861,612861,688487793034264579,Sin asignar,activo
L_688487793034284601,615569,615569,688487793034264579,Sin asignar,activo
L_688487793034284602,613554,613554,688487793034264579,Sin asignar,activo
L_688487793034284603,222183,222183,635570497412661757,Sin asignar,activo
L_688487793034284604,611598,611598,688487793034264579,Sin asignar,activo
L_688487793034284605,614384,614384,688487793034264579,Sin asignar,activo
L_688487793034284606,222473,222473,635570497412661757,Sin asignar,activo
L_688487793034284607,222483,222483,635570497412661757,Sin asignar,activo
L_688487793034284608,222008,222008,635570497412661757,Sin asignar,activo
L_688487793034284609,221731,221731,635570497412661757,Sin asignar,activo
L_688487793034284610,222474,222474,635570497412661757,Sin asignar,activo
L_688487793034284611,222480,222480,635570497412661757,Sin asignar,activo
L_688487793034284612,222472,222472,635570497412661757,Sin asignar,activo
L_688487793034284613,222470,222470,635570497412661757,Sin asignar,activo
L_688487793034284614,222481,222481,635570497412661757,Sin asignar,activo
L_688487793034284615,222471,222471,635570497412661757,Sin asignar,activo
L_688487793034284616,222484,222484,635570497412661757,Sin asignar,activo
L_688487793034284617,700797,700797,635570497412661772,Sin asignar,activo
L_688487793034284618,222490,222490,635570497412661757,Sin asignar,activo
L_688487793034284619,222284,222284,635570497412661757,Sin asignar,activo
L_688487793034284620,611354,611354,688487793034264579,Sin asignar,activo
L_688487793034284621,700767,700767,635570497412661772,Sin asignar,activo
L_688487793034284622,700766,700766,635570497412661772,Sin asignar,activo
L_688487793034284623,615522,615522,688487793034264579,Sin asignar,activo
L_688487793034284624,610325,610325,688487793034264579,Sin asignar,activo
L_688487793034284625,222485,222485,635570497412661757,Sin asignar,activo
L_688487793034284626,614386,614386,688487793034264579,Sin asignar,activo
L_688487793034284627,900524,900524,635570497412661778,Sin asignar,activo
L_688487793034284628,613875,613875,688487793034264579,Sin asignar,activo
L_688487793034284629,611080,611080,688487793034264579,Sin asignar,activo
L_688487793034284631,608403,608403,688487793034264579,Sin asignar,activo
L_688487793034284632,610891,610891,688487793034264579,Sin asignar,activo
L_688487793034284633,612310,612310,688487793034264579,Sin asignar,activo
L_688487793034284634,222486,222486,635570497412661757,Sin asignar,activo
L_688487793034284635,222509,222509,635570497412661757,Sin asignar,activo
L_688487793034284636,611355,611355,688487793034264579,Sin asignar,activo
L_688487793034284637,222006,222006,635570497412661757,Sin asignar,activo
L_688487793034284638,222527,222527,635570497412661757,Sin asignar,activo
L_688487793034284639,613927,613927,688487793034264579,Sin asignar,activo
L_688487793034284640,613935,613935,688487793034264579,Sin asignar,activo
L_688487793034284641,609970,609970,688487793034264579,Sin asignar,activo
L_688487793034284642,614459,614459,688487793034264579,Sin asignar,activo
L_688487793034284643,610956,610956,688487793034264579,Sin asignar,activo
L_688487793034284644,612916,612916,688487793034264579,Sin asignar,activo
L_688487793034284645,222595,222595,635570497412661757,Sin asignar,activo
L_688487793034284646,613517,613517,688487793034264579,Sin asignar,activo
L_688487793034284647,900051,900051,635570497412661778,Sin asignar,activo
L_688487793034284648,613709,613709,688487793034264579,Sin asignar,activo
L_688487793034284649,901137,901137,635570497412661778,Sin asignar,activo
L_688487793034284650,613586,613586,688487793034264579,Sin asignar,activo
L_688487793034284651,221197,221197,635570497412661757,Sin asignar,activo
L_688487793034284652,221713,221713,635570497412661757,Sin asignar,activo
L_688487793034284654,221495,221495,635570497412661757,Sin asignar,activo
L_688487793034284655,221491,221491,635570497412661757,Sin asignar,activo
L_688487793034284656,615237,615237,688487793034264579,Sin asignar,activo
L_688487793034284657,700087,700087,635570497412661772,Sin asignar,activo
L_688487793034284658,222005,222005,635570497412661757,Sin asignar,activo
L_688487793034284660,221425,221425,635570497412661757,Sin asignar,activo
L_688487793034284661,221509,221509,635570497412661757,Sin asignar,activo
L_688487793034284662,221489,221489,635570497412661757,Sin asignar,activo
L_688487793034284663,610268,610268,688487793034264579,Sin asignar,activo
L_688487793034284664,612322,612322,688487793034264579,Sin asignar,activo
L_688487793034284665,610263,610263,688487793034264579,Sin asignar,activo
L_688487793034284666,615507,615507,688487793034264579,Sin asignar,activo
L_688487793034284667,610269,610269,688487793034264579,Sin asignar,activo
L_688487793034284668,901093,901093,635570497412661778,Sin asignar,activo
L_688487793034284669,221718,221718,635570497412661757,Sin asignar,activo
L_688487793034284670,221513,221513,635570497412661757,Sin asignar,activo
L_688487793034284671,222067,222067,635570497412661757,Sin asignar,activo
L_688487793034284672,221511,221511,635570497412661757,Sin asignar,activo
L_688487793034284673,220796,220796,635570497412661757,Sin asignar,activo
L_688487793034284674,612372,612372,688487793034264579,Sin asignar,activo
L_688487793034284675,610852,610852,688487793034264579,Sin asignar,activo
L_688487793034284676,611930,611930,688487793034264579,Sin asignar,activo
L_688487793034284677,612044,612044,688487793034264579,Sin asignar,activo
L_688487793034284678,612419,612419,688487793034264579,Sin asignar,activo
L_688487793034284679,700286,700286,635570497412661772,Sin asignar,activo
L_688487793034284680,613636,613636,688487793034264579,Sin asignar,activo
L_688487793034284681,612334,612334,688487793034264579,Sin asignar,activo
L_688487793034284682,613461,613461,688487793034264579,Sin asignar,activo
L_688487793034284683,612947,612947,688487793034264579,Sin asignar,activo
L_688487793034284684,612624,612624,688487793034264579,Sin asignar,activo
L_688487793034284685,612948,612948,688487793034264579,Sin asignar,activo
L_688487793034284686,613107,613107,688487793034264579,Sin asignar,activo
L_688487793034284687,615127,615127,688487793034264579,Sin asignar,activo
L_688487793034284688,613993,613993,688487793034264579,Sin asignar,activo
L_688487793034284689,613994,613994,688487793034264579,Sin asignar,activo
L_688487793034284690,222110,222110,635570497412661757,Sin asignar,activo
L_688487793034284691,221994,221994,635570497412661757,Sin asignar,activo
L_688487793034284692,221486,221486,635570497412661757,Sin asignar,activo
L_688487793034284693,221508,221508,635570497412661757,Sin asignar,activo
L_688487793034284694,221512,221512,635570497412661757,Sin asignar,activo
L_688487793034284695,221970,221970,635570497412661757,Sin asignar,activo
L_688487793034284696,220459,220459,635570497412661757,Sin asignar,activo
L_688487793034284697,222118,222118,635570497412661757,Sin asignar,activo
L_688487793034284698,614216,614216,688487793034264579,Sin asignar,activo
L_688487793034284699,608681,608681,688487793034264579,Sin asignar,activo
L_688487793034284700,614428,614428,688487793034264579,Sin asignar,activo
L_688487793034284701,610272,610272,688487793034264579,Sin asignar,activo
L_688487793034284702,601624,601624,688487793034264580,Sin asignar,activo
L_688487793034284703,614754,614754,688487793034264579,Sin asignar,activo
L_688487793034284704,612333,612333,688487793034264579,Sin asignar,activo
L_688487793034284705,610957,610957,688487793034264579,Sin asignar,activo
L_688487793034284706,610772,610772,688487793034264579,Sin asignar,activo
L_688487793034284707,222808,222808,635570497412661757,Sin asignar,activo
L_688487793034284708,610485,610485,688487793034264579,Sin asignar,activo
L_688487793034284709,610487,610487,688487793034264579,Sin asignar,activo
L_688487793034284710,615632,615632,688487793034264579,Sin asignar,activo
L_688487793034284711,614849,614849,688487793034264579,Sin asignar,activo
L_688487793034284712,901387,901387,635570497412661778,Sin asignar,activo
L_688487793034284713,611646,611646,688487793034264579,Sin asignar,activo
L_688487793034284714,610538,610538,688487793034264579,Sin asignar,activo
L_688487793034284715,611792,611792,688487793034264579,Sin asignar,activo
L_688487793034284716,610694,610694,688487793034264579,Sin asignar,activo
L_688487793034284717,901264,901264,635570497412661778,Sin asignar,activo
